time,METG,MATE,ONSA,BRST,WSRT,BRUX
2021-05-26 12:32:19,43.17966666666666,45.56,42.90909090909091,41.2135,43.00672727272728,42.7687
2021-05-26 12:32:20,43.111916666666666,45.515,42.90909090909091,41.16675,42.982,42.8125
2021-05-26 12:32:21,43.208333333333336,45.57000000000001,42.90909090909091,41.41658333333333,42.94854545454546,42.8437
2021-05-26 12:32:22,43.23708333333334,45.61000000000001,43.0,41.33858333333333,42.95781818181819,42.943599999999996
2021-05-26 12:32:23,43.226416666666665,45.5,42.90909090909091,41.099,41.10425,43.0062
2021-05-26 12:32:24,43.32283333333333,45.35000000000001,42.90909090909091,40.63025,41.46308333333334,42.9937
2021-05-26 12:32:25,43.323,45.415,43.09090909090909,40.8645,41.521166666666666,43.075
2021-05-26 12:32:26,43.28908333333334,45.425000000000004,42.81818181818182,40.97408333333333,41.09625,43.0751
2021-05-26 12:32:27,43.28391666666666,45.43,42.90909090909091,41.072833333333335,41.0785,42.9998
2021-05-26 12:32:28,43.30725,45.400000000000006,43.09090909090909,40.989583333333336,41.07816666666667,42.981399999999994
2021-05-26 12:32:29,43.36991666666666,45.36,43.0,41.19266666666667,40.99133333333334,43.0187
2021-05-26 12:32:30,43.30725,45.325,42.81818181818182,41.135333333333335,42.96236363636364,43.043899999999994
2021-05-26 12:32:31,43.25525,45.38,42.72727272727273,41.34891666666667,43.027272727272724,43.0062
2021-05-26 12:32:32,43.18475,45.33,42.81818181818182,41.270916666666665,43.00790909090909,42.987399999999994
2021-05-26 12:32:33,43.19283333333333,45.30499999999999,42.81818181818182,41.23441666666667,43.07990909090909,43.1563
2021-05-26 12:32:34,43.138000000000005,45.185,42.90909090909091,41.234249999999996,43.06172727272727,43.1563
2021-05-26 12:32:35,43.086000000000006,45.339999999999996,42.72727272727273,41.06775,43.25518181818182,43.193799999999996
2021-05-26 12:32:36,43.18225,45.29,42.90909090909091,41.23941666666667,43.16045454545454,43.1376
2021-05-26 12:32:37,43.03641666666667,45.345000000000006,42.72727272727273,41.24483333333333,43.29363636363637,43.131099999999996
2021-05-26 12:32:38,43.21608333333334,45.2,42.54545454545455,41.1875,43.231545454545454,43.1936
2021-05-26 12:32:39,43.22925,45.230000000000004,42.54545454545455,41.23433333333333,43.194,43.0874
2021-05-26 12:32:40,43.276166666666676,45.230000000000004,42.54545454545455,41.33325,43.17545454545455,43.0684
2021-05-26 12:32:41,43.429750000000006,45.505,42.63636363636363,41.10941666666667,41.28458333333333,43.0312
2021-05-26 12:32:42,43.47408333333334,45.394999999999996,42.72727272727273,41.42191666666667,41.14483333333333,43.049800000000005
2021-05-26 12:32:43,43.40625,45.43,42.72727272727273,41.23433333333333,41.27016666666666,43.006299999999996
2021-05-26 12:32:44,43.450500000000005,45.38,42.63636363636363,41.18758333333333,41.18375,43.0002
2021-05-26 12:32:45,43.388000000000005,45.48,42.72727272727273,41.25516666666667,41.51925,42.9313
2021-05-26 12:32:46,43.40366666666667,45.519999999999996,42.72727272727273,41.1875,41.13158333333333,42.775099999999995
2021-05-26 12:32:47,43.31491666666667,45.435,42.72727272727273,41.15108333333333,42.959272727272726,42.8313
2021-05-26 12:32:48,43.24733333333333,45.455,42.81818181818182,41.26566666666667,42.96963636363637,42.8625
2021-05-26 12:32:49,43.273500000000006,45.535000000000004,42.81818181818182,41.27075,43.13281818181818,42.9188
2021-05-26 12:32:50,43.276,45.540000000000006,42.81818181818182,41.291916666666665,43.00172727272727,42.8812
2021-05-26 12:32:51,43.30716666666666,45.504999999999995,42.90909090909091,41.422,41.1625,42.9248
2021-05-26 12:32:52,43.31516666666666,45.6,42.81818181818182,41.135416666666664,43.20645454545454,42.9125
2021-05-26 12:32:53,43.26291666666666,45.54,42.81818181818182,41.322833333333335,43.138909090909095,42.9
2021-05-26 12:32:54,43.30458333333333,45.415,43.0,41.18225,43.17281818181819,42.849900000000005
2021-05-26 12:32:55,43.15883333333333,45.415000000000006,42.81818181818182,41.29691666666667,43.13227272727273,42.85
2021-05-26 12:32:56,43.17183333333333,45.464999999999996,42.90909090909091,41.198,43.278181818181814,42.7689
2021-05-26 12:32:57,43.237,45.519999999999996,42.81818181818182,41.01558333333333,43.152545454545454,42.756299999999996
2021-05-26 12:32:58,43.25525,45.535000000000004,43.0,40.79683333333333,43.30445454545455,42.6939
2021-05-26 12:32:59,43.10166666666667,45.53,42.81818181818182,41.015499999999996,43.23854545454546,42.787400000000005
2021-05-26 12:33:00,43.25533333333334,45.464999999999996,42.72727272727273,41.151,43.34163636363636,42.6939
2021-05-26 12:33:01,43.34891666666667,45.55,42.63636363636363,41.114583333333336,43.46845454545455,42.749900000000004
2021-05-26 12:33:02,43.27866666666667,45.48,42.81818181818182,40.901,43.39454545454545,42.7812
2021-05-26 12:33:03,43.30733333333333,45.455,42.63636363636363,40.672,43.47636363636363,42.7062
2021-05-26 12:33:04,43.3255,45.38999999999999,42.63636363636363,40.84383333333333,43.42509090909091,42.687400000000004
2021-05-26 12:33:05,43.336000000000006,45.37,42.45454545454545,40.791666666666664,43.499545454545455,42.706399999999995
2021-05-26 12:33:06,43.257749999999994,45.46,42.45454545454545,40.84908333333333,43.523,42.7
2021-05-26 12:33:07,43.24483333333333,45.51,42.45454545454545,40.5155,43.43145454545454,42.8123
2021-05-26 12:33:08,43.22125,45.71,42.54545454545455,40.34908333333333,43.428363636363635,42.7999
2021-05-26 12:33:09,43.15625,45.565000000000005,42.36363636363637,40.8905,41.62416666666667,42.7999
2021-05-26 12:33:10,43.30466666666666,45.685,42.54545454545455,40.48433333333333,41.75933333333333,42.8375
2021-05-26 12:33:11,43.317499999999995,45.615,42.72727272727273,40.635333333333335,41.635666666666665,42.7874
